"","from_id","to_id","travel_time_p50"
"5633","E02000371","Lion & Lamb",3
"5634","E02000371","The Macbeth",9
"5635","E02000371","Folklore",14
"5636","E02000371","Old Red Lion",24
"5637","E02000371","The Lexington",29
"5638","E02000371","A Portuguese Love Affair Deli Café",20
"5639","E02000371","Charles Lamb",21
"5640","E02000371","Beehive",6
"5641","E02000371","Hoxton Hall",6
"5642","E02000371","Number 177 Bar",6
"5643","E02000371","Electrowerkz",23
"5644","E02000371","Sebright Arms",23
"5645","E02000371","Apiary Studios",27
"5646","E02000371","O2 Academy Islington",26
"5647","E02000371","Shelter",14
"5648","E02000371","Oval Space",27
"5649","E02000371","Hare",28
"5650","E02000371","The Islington",29
"5651","E02000371","Camden Head",27
"5652","E02000371","Radicals And Victuallers",28
"5653","E02000371","Kings Head Members Club",14
"5654","E02000371","Ladybird / Basement Club",27
"5655","E02000371","La Cabina",15
"5656","E02000371","Guest Projects",28
"5657","E02000371","The Glory",16
"5658","E02000371","Wenlock And Essex",24
"5659","E02000371","The Old Queens Head",24
"5660","E02000371","Barrio North",24
"5661","E02000371","Kings Head",24
"5662","E02000371","The Lighthouse",16
"5663","E02000371","Rosemary Branch Theatre",15
"5664","E02000371","Kings Head",26
"5665","E02000371","St. Mary's Church",26
"5666","E02000371","New Unity",28
"5667","E02000371","Islington Assembly Hall",28
"5668","E02000371","Dead Dolls House Islington",29
"5669","E02000371","The Haggerston",25
"5670","E02000371","The Four Sisters Bar",29
"5671","E02000371","Brilliant Corners",27
"5672","E02000371","Bar 512",28
"5673","E02000371","Canonbury Tavern",29
"5674","E02000371","Lift",30
"5675","E02000371","The Rocksteady",30
"5676","E02000371","Junction House",30
"5677","E02000371","The Duke Of Wellington",28
"5678","E02000378","Distillers",23
"5679","E02000378","The Hammersmith Club",23
"5680","E02000378","Eventim Apollo",21
"5681","E02000378","Hammersmith Ram",18
"5682","E02000378","Nell's Jazz & Blues",26
"5683","E02000378","Albion",21
"5684","E02000378","Crown & Sceptre",18
"5685","E02000378","O2 Shepherd's Bush Empire",3
"5686","E02000378","Belushi's Shepherd's Bush",7
"5687","E02000378","The Bush Theatre",6
"5688","E02000378","Bush Hall",13
"5689","E02000379","George Iv",22
"5690","E02000379","Old Pack Horse",28
"5691","E02000379","Bollo House",28
"5692","E02000379","Crown & Sceptre",17
"5693","E02000379","O2 Shepherd's Bush Empire",28
"5694","E02000379","The Bush Theatre",29
"5695","E02000379","Bush Hall",23
"5696","E02000379","George & Dragon",26
"5697","E02000297","Half Moon",19
"5698","E02000297","Club Azure",29
"5699","E02000297","Kings Head",28
"5700","E02000216","Earl Of Eldon",28
"5701","E02000216","Scream Lounge",23
"5702","E02000216","Royal Standard",20
"5703","E02000216","The Soulful Cellar",18
"5704","E02000216","Ship",17
"5705","E02000216","Matthews Yard",17
"5706","E02000216","Tiger Tiger",17
"5707","E02000216","Project B",19
"5708","E02000216","Boxpark Croydon",12
"5709","E02000216","Oval Tavern",12
"5710","E02000216","Builders Arms",14
"5711","E02000296","Cavalier",30
"5712","E02000296","The White Hart",17
"5713","E02000217","Earl Of Eldon",27
"5714","E02000217","Scream Lounge",16
"5715","E02000217","Royal Standard",13
"5716","E02000217","The Soulful Cellar",14
"5717","E02000217","Ship",13
"5718","E02000217","Matthews Yard",12
"5719","E02000217","Tiger Tiger",12
"5720","E02000217","Project B",11
"5721","E02000217","Boxpark Croydon",19
"5722","E02000217","Oval Tavern",28
"5723","E02000295","Half Moon",29
"5724","E02000295","The White Hart",17
"5725","E02000214","Oval Tavern",23
"5726","E02000214","Builders Arms",20
"5727","E02000215","Royal Standard",29
"5728","E02000215","The Soulful Cellar",26
"5729","E02000215","Ship",24
"5730","E02000215","Matthews Yard",24
"5731","E02000215","Tiger Tiger",23
"5732","E02000215","Project B",23
"5733","E02000215","Boxpark Croydon",15
